店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
金花寵物美學,806台灣高雄市前鎮區二聖一路189號,,https://www.facebook.com/goldenflowerkh,5,1,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 休息 | 星期六: 休息 | 星期日: 10:30 – 20:00,2,高雄市,前金區,美容
轟轟的家寵物美容｜住宿｜安親｜Home+Pet Pet Salon,802台灣高雄市苓雅區中正一路436號,0929 578 927,https://www.facebook.com/homepet2022,5,42,星期一: 10:30 – 18:30 | 星期二: 10:30 – 18:30 | 星期三: 10:30 – 18:30 | 星期四: 休息 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,5,高雄市,新興區,美容
百分百寵物生活館 寵物美容 (建國店) 獸醫師開的寵物店,802台灣高雄市苓雅區建國一路195號,07 225 2557,https://www.pet100pa.com/,4.9,714,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,高雄市,新興區,美容
日和寵物沙龍 Hiyori Pet & Spa|美容•住宿•安親,802台灣高雄市苓雅區武慶三路10號,07 722 1239,,5,16,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,高雄市,新興區,美容
帝大寵物美容學院,802台灣高雄市苓雅區四維二路27號,07 390 8768,https://pet.5ihealthy.com/@didaschool/,5,41,星期一: 10:30 – 18:00 | 星期二: 10:30 – 18:00 | 星期三: 休息 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 休息,5,高雄市,新興區,美容
布露熊寵物美容店-苓雅寵物美容|寵物洗澡|狗貓旅館|寵物住宿|寵物旅館|貓狗美容|在地推薦寵物店,802台灣高雄市苓雅區河南路128號,0981 133 711,https://linkgoods.com/blubear,5,38,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,新興區,美容
莎麗愛犬美容,802台灣高雄市苓雅區建國一路123巷1弄1號,07 716 7720,https://www.facebook.com/%E8%8E%8E%E9%BA%97%E6%84%9B%E7%8A%AC-262563867669016/,4.7,24,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,4,高雄市,新興區,美容
愛沐貓旅,"14號, 民生一路新興區高雄市台灣 800",07 222 2589,http://www.enjoycathotel.com.tw/,4.8,164,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,高雄市,新興區,美容
阿肥寵物生活,800台灣高雄市新興區新興路55號,0989 908 438,https://www.facebook.com/%E9%98%BF%E8%82%A5%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB-252364411482813/,4.5,56,星期一: 14:00 – 21:00 | 星期二: 14:00 – 21:00 | 星期三: 14:00 – 21:00 | 星期四: 14:00 – 21:00 | 星期五: 14:00 – 21:00 | 星期六: 休息 | 星期日: 14:00 – 21:00,2,高雄市,新興區,美容
貝寵閣寵物生活館,807台灣高雄市三民區建國二路157號,0989 052 520,https://www.instagram.com/milki.l_/,5,22,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,新興區,美容
貝比寵物生活館,802台灣高雄市苓雅區三多三路40號,07 537 2598,https://rink.cc/x95w4,4.6,201,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 休息,2,高雄市,新興區,美容
Co&Baby 寵物澡堂,802台灣高雄市苓雅區學源街22號,0929 882 303,https://www.facebook.com/CoBaby-%E5%AF%B5%E7%89%A9%E6%BE%A1%E5%A0%82-215304839160719/,5,21,星期一: 10:00 – 17:30 | 星期二: 10:00 – 17:30 | 星期三: 10:00 – 17:30 | 星期四: 10:00 – 17:30 | 星期五: 10:00 – 17:30 | 星期六: 10:00 – 17:30 | 星期日: 休息,2,高雄市,新興區,美容
力奇寵物商店(貓澡堂),800台灣高雄市新興區復興一路140號,07 236 0089,https://www.facebook.com/petshoping,4.5,82,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 休息 | 星期日: 休息,2,高雄市,新興區,美容
貞馨貞藝寵物沙龍館,800台灣高雄市新興區新田路22號,07 201 1358,https://www.facebook.com/%E8%B2%9E%E9%A6%A8%E8%B2%9E%E8%97%9D%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D%E9%A4%A8-1355655744454805/,5,8,,5,高雄市,新興區,美容
迷你巴特寵物沙龍,807台灣高雄市三民區建工路882號,07 395 2712,https://www.facebook.com/minibutter666,5,8,,5,高雄市,新興區,美容
花漾汪喵愛犬美學沙龍,802台灣高雄市苓雅區建民路176號,07 722 7610,,5,2,,5,高雄市,新興區,美容
高雄沐沐猫澡堂。高雄純貓美容│安親│住宿,802台灣高雄市苓雅區武昌路70巷71號1樓,0901 334 547,https://murmurcat1001.wixsite.com/love,5,82,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,苓雅區,美容
卡司澡樂趣-高雄苓雅店｜大型犬美容洗澡｜狗狗自助洗｜寵物按摩｜寵物用品｜寵物安親住宿（特寵準備中）預約制,802台灣高雄市苓雅區正義路180-2號,07 740 5691,https://www.kasfunnyshower.com.tw/,5,29,,5,高雄市,苓雅區,美容
優優斑寵物美容｜安哥D家陸龜專門店（預約優先制，上午時段可諮詢）｜高雄苓雅區寵物美容,802台灣高雄市苓雅區三多一路325號,0922 112 583,https://lin.ee/RWtLojx,5,21,星期一: 12:00 – 19:00 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 休息 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,5,高雄市,苓雅區,美容
Nice澎澎寵物美容、寵物住宿、寵物安親,806台灣高雄市前鎮區永豐路107號,07 721 2027,https://lin.ee/SnC4nZJ,5,61,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 休息 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,高雄市,苓雅區,美容
蓁心寵物貓狗美容住宿/鳯山寵物住宿/鳯山寵物美容SPA/苓雅區寵物美容/苓雅區寵物住宿/前鎮區寵物美容/前鎮區寵物旅館/高雄寵物美容/高雄寵物旅館/,830台灣高雄市鳳山區新富路10號,0981 779 770,https://www.facebook.com/DogCatSalon0981779770,4.7,75,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,苓雅區,美容
香腳丫寵物工坊-前鎮寵物美容|平價寵物洗澡|寵物安親|寵物住宿|寵物旅館|貓咪美容|大型犬寵物美容|狗美容推薦,806台灣高雄市前鎮區武慶一路234號,07 721 9608,https://summerpetlovely.com/,4.9,44,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 16:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,5,高雄市,苓雅區,美容
愛的狗窩寵物專業美容,"No. 230號, Dashun 3rd Rd, 苓雅區高雄市台灣 802",07 726 8998,,5,1,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,高雄市,苓雅區,美容
諾亞 寵物美容,830台灣高雄市鳳山區武慶二路193號,,https://www.facebook.com/NohaPetGrooming/,4.5,30,星期一: 09:30 – 17:30 | 星期二: 09:30 – 17:30 | 星期三: 09:30 – 17:30 | 星期四: 09:30 – 17:30 | 星期五: 09:30 – 17:30 | 星期六: 09:30 – 17:00 | 星期日: 休息,5,高雄市,苓雅區,美容
澡樂子愛犬美容工作室,802台灣高雄市苓雅區建國一路139-10號,0958 419 098,https://www.facebook.com/batheddog?fref=ts,4.8,5,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,4,高雄市,苓雅區,美容
瑞拉饅妮寵物生活館,802台灣高雄市苓雅區和平二路324號,0966 339 309,https://www.facebook.com/%E7%91%9E%E6%8B%89%E9%A5%85%E5%A6%AE%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-107409751711345,5,34,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,高雄市,苓雅區,美容
東森寵物 苓雅大順店,"No. 218號, Dashun 3rd Rd, 苓雅區高雄市台灣 802",07 711 1118,https://www.facebook.com/profile.php?id=100086763133318&mibextid=LQQJ4d,4.3,710,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,苓雅區,美容
寵物當家(四維店),802台灣高雄市苓雅區四維一路105號,07 752 2926,https://www.facebook.com/%E5%AF%B5%E7%89%A9%E7%95%B6%E5%AE%B6-158243961384604/,4.8,21,星期一: 09:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 休息,2,高雄市,苓雅區,美容
迷狗屋,802台灣高雄市苓雅區三多四路95巷3號,0973 642 888,https://instagram.com/kelly2022999?igshid=ZGUzMzM3NWJiOQ==,3.4,5,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,高雄市,苓雅區,美容
澡享受寵物沙龍,830台灣高雄市鳳山區鳳南路91號,0976 062 292,https://www.facebook.com/xuancamabenben,5,140,星期一: 10:30 – 18:00 | 星期二: 10:30 – 18:00 | 星期三: 10:30 – 18:00 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 10:30 – 18:00,5,高雄市,苓雅區,美容
騷包狗寵物沙龍,802台灣高雄市苓雅區福德三路25巷2號,07 726 0775,,,,,5,高雄市,苓雅區,美容
啊財那裡寵物沙龍,830台灣高雄市鳳山區大東二路143號,07 719 7799,https://m.facebook.com/richthere/,4.8,107,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,5,高雄市,苓雅區,美容
鳳山小太陽寵物美容,830台灣高雄市鳳山區文聖街126號,0953 232 460,http://www.facebook.com/Littlesunsalon/,4.9,64,星期一: 08:30 – 18:00 | 星期二: 08:30 – 18:00 | 星期三: 08:30 – 18:30 | 星期四: 休息 | 星期五: 08:30 – 18:00 | 星期六: 08:30 – 18:30 | 星期日: 08:30 – 18:00,5,高雄市,苓雅區,美容
丹晅寵物沙龍旅館,830台灣高雄市鳳山區海涵492號,0956 562 960,,5,42,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,5,高雄市,苓雅區,美容
毛毛之家寵物沙龍/寵物洗澡/狗貓洗澡/狗狗洗澡/貓咪洗澡,830台灣高雄市鳳山區北忠街301巷1號,07 735 4577,https://facebook.com/maomaos.pet,4.9,38,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,5,高雄市,苓雅區,美容
哈克狗&湯姆貓寵物生活館,802台灣高雄市苓雅區林森二路80號,07 338 6870,,4.5,245,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,高雄市,苓雅區,美容
嚕嚕瑪寵物澡堂/前鎮寵物美容 前鎮寵物SPA 前鎮寵物接送 前鎮寵物住宿 前鎮洗狗 前鎮洗貓,806台灣高雄市前鎮區武慶一路166號,0930 559 252,https://luluma-166.weebly.com/,4.8,32,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,前鎮區,美容
洗狗狗專業寵物美容工作室,806台灣高雄市前鎮區凱旋四路298號,07 841 7213,http://www.facebook.com/cgogofans,4.8,20,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,前鎮區,美容
五街寵物美容,806台灣高雄市前鎮區鎮東五街143號,07 811 8303,,4.2,15,星期一: 08:30 – 17:00 | 星期二: 08:30 – 17:00 | 星期三: 08:30 – 17:00 | 星期四: 08:30 – 17:00 | 星期五: 08:30 – 17:00 | 星期六: 08:30 – 17:00 | 星期日: 08:30 – 17:00,5,高雄市,前鎮區,美容
VV寵物旅館．美容 高雄寵物住宿/美容/長期住宿/老狗住宿/安寧照護,806台灣高雄市前鎮區梧州街30巷7號,0976 596 261,https://www.facebook.com/vvpet1?mibextid=ibOpuV,4.9,81,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,前鎮區,美容
凱曼寵物美容工作室,"No. 72號, Fuxiang St., 鳳山區高雄市台灣 830",0938 721 288,https://www.facebook.com/kate0938721288/,5,68,星期一: 10:00 – 17:30 | 星期二: 10:00 – 17:30 | 星期三: 10:00 – 17:30 | 星期四: 10:00 – 17:30 | 星期五: 10:00 – 17:30 | 星期六: 10:00 – 17:00 | 星期日: 休息,5,高雄市,前鎮區,美容
愛萌寵物美容,830台灣高雄市鳳山區三誠路63號,07 768 1288,https://zh-tw.facebook.com/%E6%84%9B%E8%90%8C%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-798964523547850/,4.5,48,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,前鎮區,美容
寵老闆 寵物美容旅館,812台灣高雄市小港區港平路98號,0936 197 801,https://www.facebook.com/%E5%AF%B5%E8%80%81%E9%97%86-%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%97%85%E9%A4%A8-100235281329413/,4.7,58,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,前鎮區,美容
法拉利寵物美容館（南正店）,830台灣高雄市鳳山區南正二路135號 號,07 768 7005,https://www.facebook.com/pages/%E6%B3%95%E6%8B%89%E5%88%A9%E5%AF%B5%E7%89%A9%E9%A4%A8/153132641422912,4.2,67,星期一: 休息 | 星期二: 09:30 – 20:30 | 星期三: 09:30 – 20:30 | 星期四: 09:30 – 20:30 | 星期五: 09:30 – 20:30 | 星期六: 09:30 – 20:30 | 星期日: 休息,5,高雄市,前鎮區,美容
真愛寵物美容,830台灣高雄市鳳山區自強一路214號,07 841 8701,,4.4,93,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 18:30 | 星期日: 休息,5,高雄市,前鎮區,美容
法拉利愛犬美容屋,806台灣高雄市前鎮區瑞北路152號,07 721 7213,,4.5,51,星期一: 休息 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 休息,4,高雄市,前鎮區,美容
荳蕊咪寵物生活館,806台灣高雄市前鎮區永豐路95號,0930 262 599,https://www.facebook.com/profile.php?id=61555872730711&mibextid=LQQJ4d,4.8,74,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,高雄市,前鎮區,美容
檜沐先生-毛孩保養品專賣店,80661台灣高雄市前鎮區新光路7號,07 536 8708,https://www.hinokisensei.com/,5,94,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,高雄市,前鎮區,美容
東森寵物 前鎮瑞隆店,806台灣高雄市前鎮區瑞隆路401號,07 715 8666,https://www.etipets.com/,4.4,1243,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,前鎮區,美容
握握手寵物工坊,830台灣高雄市鳳山區南江街6號,07 723 7496,https://www.facebook.com/ShakeHandsPet/,4.9,135,星期一: 08:30 – 17:30 | 星期二: 08:30 – 17:30 | 星期三: 08:30 – 17:30 | 星期四: 08:30 – 17:30 | 星期五: 08:30 – 17:30 | 星期六: 08:30 – 18:30 | 星期日: 休息,2,高雄市,前鎮區,美容
安麗寵物美容坊,805台灣高雄市旗津區大關路22號,07 571 6885,,,,,5,高雄市,旗津區,美容
懶骨頭寵物沙龍,842台灣高雄市旗山區中學路25號,0987 700 967,https://instagram.com/lazybones025?igshid=MzRlODBiNWFlZA==,5,8,星期一: 休息 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,5,高雄市,旗津區,美容
森森寵物美容沙龍精品旅館🌸週三美容部公休🌸附設寵物美容教學（ABC檢定模特兒犬租賃、純色貴賓培育）,812台灣高雄市小港區桂華街458號,0903 668 662,https://lin.ee/qFl9a64,5,479,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,旗津區,美容
浪寶貝寵物美容,842台灣高雄市旗山區東新街58號,0975 771 787,,4.7,42,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,高雄市,旗津區,美容
澡時間寵物沙龍,820台灣高雄市岡山區忠誠街219號,07 622 3388,https://www.facebook.com/bathtime2021,5,60,星期一: 10:00 – 17:30 | 星期二: 10:00 – 17:30 | 星期三: 10:00 – 17:30 | 星期四: 10:00 – 17:30 | 星期五: 10:00 – 17:30 | 星期六: 10:00 – 18:30 | 星期日: 休息,5,高雄市,旗津區,美容
箐彩寵物沙龍,825台灣高雄市橋頭區隆豐路206號,07 612 2278,https://www.facebook.com/salonfordog/,4.6,32,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 11:00 – 19:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,高雄市,旗津區,美容
FiNa寵物自助洗、快剃、美容、住宿、安親-小港寵物美容|寵物自助洗|寵物用品|寵物住宿|寵物安親|寵物不關籠住宿|貓咪專業美容|貓咪好評住宿,812台灣高雄市小港區孔鳳路438之8號,0928 875 772,https://iiil.io/lfpX,5,158,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 休息 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,5,高雄市,小港區,美容
艾狗美寵物專業美容,812台灣高雄市小港區中安路600號,07 791 5999,,5,14,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,5,高雄市,小港區,美容
咕mo寵物沙龍館,812台灣高雄市小港區行義街65號,07 806 6082,,4.9,54,星期一: 10:30 – 18:00 | 星期二: 休息 | 星期三: 10:30 – 18:00 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 10:30 – 18:00,5,高雄市,小港區,美容
萌星球寵物美容,812033台灣高雄市小港區中安路406-5號,0955 944 539,,4.9,46,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 休息 | 星期日: 10:00 – 20:00,5,高雄市,小港區,美容
嚕咪寵物美容,812台灣高雄市小港區立群路128號,07 803 2366,https://www.facebook.com/roomypets,4.5,19,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 休息,5,高雄市,小港區,美容
寵星寵物美容(寵星犬舍),812台灣高雄市小港區高松路13-2 號,07 806 0939,,4.7,22,,5,高雄市,小港區,美容
Q&豬寵物美容工作室,812台灣高雄市小港區桂華街11號,,,5,1,,5,高雄市,小港區,美容
緹娜寵毛剪藝- 專業狗狗洗澡、美容、皮毛保養、標準型貴賓犬專業美容,812台灣高雄市小港區廈莊三街137號,0966 433 372,,5,2,星期一: 00:00 – 18:00 | 星期二: 12:00 – 18:00 | 星期三: 12:00 – 18:00 | 星期四: 12:00 – 18:00 | 星期五: 12:00 – 18:00 | 星期六: 12:00 – 18:00 | 星期日: 00:00 – 18:00,5,高雄市,小港區,美容
狗喵家族寵物美容,812台灣高雄市小港區新豐街135號,07 802 7125,,3.9,8,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,高雄市,小港區,美容
狗狗讚寵物美容,832台灣高雄市林園區鳳林路一段前段110號,0906 331 520,https://www.facebook.com/profile.php?id=100063579950880&mibextid=LQQJ4d,5,44,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 休息 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,5,高雄市,小港區,美容
百分百寵物生活館 寵物美容 (保華店) 獸醫師開的寵物店,830台灣高雄市鳳山區保華一路250號,07 796 5825,https://www.pet100pa.com/,5,400,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,高雄市,小港區,美容
百分百寵物生活館 寵物美容(鳳林店) 獸醫師開的寵物店,832台灣高雄市林園區鳳林路一段39號,07 641 0998,https://www.pet100pa.com/news,4.8,271,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,高雄市,小港區,美容
汪沐寵物美容/貓狗洗澡/犬貓美容SPA/深層皮膚護理，剪指甲，清耳朵，腳底毛，剃毛,83054台灣高雄市鳳山區西湖街93號,0958 368 765,,5,36,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,小港區,美容
林園奧莉寵物美容/寵物住宿,832台灣高雄市林園區忠義三街39號,0908 578 322,https://www.facebook.com/profile.php?id=100094622627448&mibextid=2JQ9oc,5,25,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,小港區,美容
萌寶寶寵物美容,830台灣高雄市鳳山區中崙二路553號,07 753 0882,,4.3,15,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,高雄市,小港區,美容
Yoyo Dream Pet Home SPA 有夢想寵物工作室 「預約制、洗澡美容、皮毛保養、SPA水療按摩」,830台灣高雄市鳳山區代德二街45號,,https://www.instagram.com/yoyodream_pet_spa?igsh=MWs4cjc1ZWQybHZzYQ%3D%3D&utm_source=qr,4.9,32,,5,高雄市,小港區,美容
