店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
糖狗屋寵物美容,406台灣台中市北屯區北屯路56巷95號,0968 812 633,https://line.me/ti/p/aaYwfcAior,5,10,星期一: 10:00 – 16:00 | 星期二: 10:00 – 16:00 | 星期三: 10:00 – 16:00 | 星期四: 10:00 – 16:00 | 星期五: 10:00 – 16:00 | 星期六: 休息 | 星期日: 10:00 – 19:00,5,台中市,北屯區,美容
點點屋寵物美容坊,40661台灣台中市北屯區太原路三段1387號,04 2239 3097,https://www.facebook.com/DianDianWuu/,4.1,75,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,5,台中市,北屯區,美容
蘿莎精緻寵物美容旅館-文心店｜台中北屯區北區西屯區西區寵物美容推薦｜附設寵物美容｜寵物剪毛｜寵物洗澡｜寵物安親｜寵物住宿｜24小時保母照顧｜專人專車接送｜ ℡ 04-22939966,406台灣台中市北屯區文心路三段987號,04 2293 9966,https://lin.ee/ztsxX5Y,4.8,52,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,台中市,北屯區,美容
小狗慢慢寵物美容 - 24小時專人照護寵物住宿－寵物安親－寵物美容 - 預約line:@dogmanman,406台灣台中市北屯區松山街88號,04 2241 5578,https://www.dogmanman.com/,5,49,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,北屯區,美容
優蜜兒專業寵物美容,406台灣台中市北屯區文心路四段960號,04 2238 0509,https://www.facebook.com/YOMIDOGSHOP/,4.9,69,星期一: 09:00 – 19:30 | 星期二: 09:00 – 19:30 | 星期三: 09:00 – 19:30 | 星期四: 09:00 – 19:30 | 星期五: 09:00 – 19:30 | 星期六: 09:00 – 19:30 | 星期日: 休息,5,台中市,北屯區,美容
奧斯汀寵物美容學苑,406台灣台中市北屯區景賢二路65號二樓,0931 365 696,https://austen.com.tw/,5,2,星期一: 11:00 – 18:30 | 星期二: 11:00 – 18:30 | 星期三: 11:00 – 18:30 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 11:00 – 18:30 | 星期日: 休息,5,台中市,北屯區,美容
巧浴寵物美容,406台灣台中市北屯區昌平路二段1-8號,0901 235 630,https://www.instagram.com/qiaoyu2024_0313/,5,16,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,台中市,北屯區,美容
皇家寵物美容工房,406台灣台中市北屯區東山路一段233號,04 2436 1510,,4.4,31,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 休息 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5,台中市,北屯區,美容
麻吉狗時尚寵物沙龍,406台灣台中市北屯區東山路一段213號,04 2436 7786,,4.4,32,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,台中市,北屯區,美容
Unique dog 寵物服務,406台灣台中市北屯區青島路三段187-1號號 號,04 2236 9880,,4.6,57,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,台中市,北屯區,美容
東森寵物 台中北屯店,406台灣台中市北屯區北屯路218號220號,04 2233 8017,https://www.facebook.com/%E6%9D%B1%E6%A3%AE%E5%AF%B5%E7%89%A9%E9%9B%B2-%E5%8C%97%E5%B1%AF%E5%BA%97-102040284639209/,4.7,437,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,北屯區,美容
桔貓澡堂,406台灣台中市北屯區廍子巷71號,0919 112 817,https://www.facebook.com/Gicatspa/,4.9,56,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,台中市,北屯區,美容
東森寵物 北屯后庄北店,406台灣台中市北屯區后庄北路11號,04 2426 7066,https://lin.ee/3x01Jhx,4.7,147,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,北屯區,美容
Grooming Day 寵物理髮廳,406台灣台中市北屯區后庄路86號,04 2426 9996,https://lin.ee/NVyU6Ew,5,17,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,北屯區,美容
不是寵物×台中蹦蹦寵物∣BONEBONE(天津店),40666台灣台中市北屯區天津路三段172號,04 2233 5860,https://portaly.cc/bonebone,5,39,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,台中市,北屯區,美容
東森寵物 北屯軍功店,406001台灣台中市北屯區軍功路一段603號,04 2435 1051,https://www.etipets.com/,4.6,152,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台中市,北屯區,美容
尼口尼口NiCoNiCo寵物精緻美容旅館-北屯寵物洗澡|寵物安親|寵物沙龍|貓狗旅館|寵物住宿|寵物旅館|貓狗美容|專業寵物美容,406台灣台中市北屯區敦富五街37號,0923 372 759,https://www.facebook.com/profile.php?id=61570854907110,5,8,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,北屯區,美容
寵日子寵物沙龍,427台灣台中市潭子区得才街120 號,0968 138 902,https://m.facebook.com/goodpetgoodday/,4.9,27,星期一: 休息 | 星期二: 休息 | 星期三: 10:30 – 18:30 | 星期四: 10:30 – 18:30 | 星期五: 休息 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,5,台中市,北屯區,美容
都是你的毛（寵物友善沙龍）,428台灣台中市大雅區雅潭路四段661巷19弄17號,04 2560 5823,https://lin.ee/i4Z4TrC,5,55,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,北屯區,美容
沛果寵物沙龍/寵物美容,408台灣台中市南屯區文心一路385號,04 2251 2607,https://www.facebook.com/petgosalon,4.9,45,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,北屯區,美容
墨菲寵物美學(預約制),406台灣台中市北屯區太順路28號,0906 775 399,,5,21,,2,台中市,北屯區,美容
CC修毛的^ PetS Studio！（好日子 寵物洗）,427台灣台中市潭子區中山路一段17-6號,04 2535 2929,https://lin.ee/pAS1NFY,4.7,79,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 休息,2,台中市,北屯區,美容
上揚寵物精緻美容屋,407台灣台中市西屯區青海路一段10號,04 2314 3363,,4.8,126,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,5,台中市,西屯區,美容
寵美美寵物美容精品（全預約制。沒有接大型犬，比熊跟貓咪呦）,43342台灣台中市沙鹿區台灣大道六段751號,04 2633 8868,,4.9,59,星期一: 10:00 – 17:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,西屯區,美容
永欣寵物美容店,407台灣台中市西屯區福林路31號,04 2463 3282,,4.6,78,星期一: 10:00 – 21:00 | 星期二: 休息 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,5,台中市,西屯區,美容
貓的王美-台中貓寵物美容丨貓咪宿舍丨寵物住宿丨布偶貓舍｜台中貓舍｜台中貓咪,407台灣台中市西屯區大墩二十街92號,0982 719 391,https://wangmei-cat.com/,4.6,180,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,台中市,西屯區,美容
PawPawPets寵物美容,407台灣台中市西屯區重慶路245號,,https://page.line.me/238wcwxg,4.4,14,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,5,台中市,西屯區,美容
Amigo 寵物美容館,407台灣台中市西屯區至善路38巷1號,04 3601 1589,https://lin.ee/cLWxoRA,5,51,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,5,台中市,西屯區,美容
丹堤寵物美容坊,407台灣台中市西屯區工業區一路6巷26弄2號,,,5,3,星期一: 14:00 – 22:00 | 星期二: 14:00 – 22:00 | 星期三: 休息 | 星期四: 14:00 – 22:00 | 星期五: 14:00 – 22:00 | 星期六: 休息 | 星期日: 11:00 – 20:00,5,台中市,西屯區,美容
蘿莎寵物美容-漢口店,407台灣台中市西屯區漢口路二段13號,04 2313 3838,,4.3,82,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,5,台中市,西屯區,美容
Neko Neko 貓咪專門 美容·住宿,407台灣台中市西屯區大墩二十街103號,,,4.9,41,星期一: 11:00 – 18:00 | 星期二: 休息 | 星期三: 11:00 – 18:00 | 星期四: 13:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,5,台中市,西屯區,美容
樹樹喜貓貓咪美容（預約制）《貓美容推薦》無麻醉貓美容｜純貓美容｜貓咪洗澡｜低壓貓美容｜貓狗到府安親,407台灣台中市西屯區黎明路二段927號2樓-2,0972 690 885,https://www.instagram.com/xixi_catsalon?igsh=MWFkbmJucWs0NDF2cw%3D%3D&utm_source=qr,5,31,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,5,台中市,西屯區,美容
曼妮寵物美容店,407台灣台中市西屯區西屯路二段97-17號,04 2311 5865,,3.9,24,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 休息 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,台中市,西屯區,美容
踏踏地球 - 第一行星 ｜寵物美容 ｜寵物專屬SPA｜寵物安親｜貓咪住宿｜居家到府服務｜,407台灣台中市西屯區朝馬路26號,0905 867 313,,5,4,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,西屯區,美容
KIM KIM 寵物造型坊,407台灣台中市西屯區大墩十八街63號,0976 656 266,https://www.instagram.com/kimkim_studio_official/,5,45,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,2,台中市,西屯區,美容
咪寶寵物坊,"1號, No. 25號國際街西屯區台中市台灣 407",0963 103 667,https://www.facebook.com/mibaupet/,4.8,192,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台中市,西屯區,美容
洗毛毛寵物自助SPA水療館/寵物自助洗,407台灣台中市西屯區青海路二段69號,04 3609 6789,https://www.seemomo.com/,4.9,109,星期一: 13:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 休息 | 星期四: 13:00 – 21:00 | 星期五: 13:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台中市,西屯區,美容
愛波寵物工作坊,407台灣台中市西屯區福科路910號,04 2462 8089,https://www.facebook.com/pg/chrisapplesalon/about/?ref=page_internal,4.8,26,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台中市,西屯區,美容
狗狗打呼寵物旅館,407053台灣台中市西屯區青海路一段194號2樓,0973 566 787,https://www.facebook.com/profile.php?id=100092330743850&mibextid=LQQJ4d,5,30,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台中市,西屯區,美容
樂旺寵物美學（全預約制）,407台灣台中市西屯區大弘六街2號,0911 251 598,https://instagram.com/lawanpetgrooming?igshid=OGQ5ZDc2ODk2ZA==,4.9,29,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,西屯區,美容
爽狗時光．寵物澡堂,"之8, No. 79號四川路西屯區台中市台灣 407",04 2316 6671,https://www.facebook.com/102573634865374/posts/115194490269955/?d=n,4.7,34,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,2,台中市,西屯區,美容
汪來寵物理容院,408台灣台中市南屯區懷德街94號,04 2251 5105,https://instagram.com/wanlai_0305?igshid=YmMyMTA2M2Y=,4.8,106,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台中市,西屯區,美容
迷妳寵物.I love mini dog,408台灣台中市南屯區大業路595號,04 2471 4483,https://m.facebook.com/austen555555/?locale2=zh_TW,4.3,23,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,台中市,西屯區,美容
洗個毛寵物自助澡堂「營業時間以IG&臉書公告為主」」,407010台灣台中市西屯區福吉街39號,04 2452 0577,https://instagram.com/wash_mao?igshid=OGQ5ZDc2ODk2ZA==,4.9,61,星期一: 11:00 – 18:30 | 星期二: 11:00 – 18:30 | 星期三: 11:00 – 18:30 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 12:00 – 20:00 | 星期日: 休息,2,台中市,西屯區,美容
黃金時代寵物理髮廳,408台灣台中市南屯區大墩十四街181號,04 2327 0036,http://goldenagepet.com/,4.9,31,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,西屯區,美容
SOQ 寵物沙龍 南屯店「狗狗洗澡｜狗狗剪毛｜狗狗安親｜狗狗住宿」,408台灣台中市南屯區河南路四段212號,0908 860 637,https://www.tiktok.com/@soq.salon,5,62,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,西屯區,美容
魔斯凱歐寵物沙龍,408台灣台中市南屯區黎明東街390號,04 2251 8991,http://barftaiwan.com/shop/modules/location/article.php?id=153,5,24,星期一: 10:30 – 19:30 | 星期二: 休息 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,5,台中市,西屯區,美容
【PAWISH 啵希寵物沙龍精品旅店】 狗狗美容 貓咪美容 狗狗住宿 貓咪住宿 狗狗安親 貓咪安親 台中寵物住宿 寄宿 台中寵物美容,408台灣台中市南屯區黎明路二段698號,04 2254 6453,https://www.facebook.com/PAWISH.PETS,4.3,52,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,西屯區,美容
沐遇寵物沙龍,428台灣台中市大雅區大雅路202號,04 2568 1213,https://lin.ee/6SkVJjU,4.8,63,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 休息 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台中市,西屯區,美容
點點妝寵物時尚,408台灣台中市南屯區大光街267號,04 2328 0018,https://goo.gl/wkPYFi,5,13,星期一: 休息 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 休息,2,台中市,西屯區,美容
上格寵物美容技術學苑,408台灣台中市南屯區永春南路35號,04 2380 6122,,4.6,51,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 13:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,台中市,南屯區,美容
GO來+寵物美容。自然沐浴。,408台灣台中市南屯區春安路113號,0985 669 100,https://page.line.me/lcv6298w,5,24,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 休息 | 星期日: 10:00 – 17:00,5,台中市,南屯區,美容
熊愛洗寵物美容沙龍,408台灣台中市南屯區忠勇路52-228號,04 2380 7276,https://www.facebook.com/%E7%86%8A%E6%84%9B%E6%B4%97%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-860451950767896/,4.5,74,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,台中市,南屯區,美容
米歐柆Miola寵物美容/南屯團購,408台灣台中市南屯區南屯路二段109號,04 2473 3022,https://www.facebook.com/MiolaPetSalon/,5,3,星期一: 休息 | 星期二: 12:00 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 休息,5,台中市,南屯區,美容
凱朵寵物美容 (一心店),408台灣台中市南屯區公益路二段169號,04 2325 0100,https://www.wonderpet.asia/,4.3,17,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 17:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,台中市,南屯區,美容
好狗命寵物幸福生活城 文心旗艦店,408台灣台中市南屯區文心路一段385號,04 2259 6659,http://www.facebook.com/gdl021,4.2,825,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,台中市,南屯區,美容
汪毛寵物工作室,408台灣台中市南屯區大墩七街103號,0958 384 384,,5,49,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,南屯區,美容
魚中魚貓狗水族大賣場南屯店,408台灣台中市南屯區五權西路二段80號,04 2473 2266,https://www.petsmall.com.tw/petsmall/index.php,4.2,2555,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,台中市,南屯區,美容
老地方寵物生活館 - 南屯店,408台灣台中市南屯區五權西路二段82號,04 2471 5683,https://oldplacepet.shop2000.com.tw/,4.5,1467,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台中市,南屯區,美容
愛樂寵物天地,408台灣台中市南屯區向心南路730號,04 2475 1087,,4.5,11,,2,台中市,南屯區,美容
貝貝寵物大墩店,408台灣台中市南屯區大墩十一街283號,04 2320 0659,https://bebedog.com.tw/,5,331,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台中市,南屯區,美容
汪悠谷寵物住宿生活館,408台灣台中市南屯區文昌街357號,0909 286 492,,4.8,32,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,2,台中市,南屯區,美容
Hello Puppy 頂級寵物會館,408台灣台中市南屯區益昌二街111號,0937 399 338,https://www.hellopuppy.com.tw/,5,89,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,2,台中市,南屯區,美容
喜狗喜貓寵物生活館,403台灣台中市西區南屯路一段10號,04 2372 6973,https://www.facebook.com/LDLCLpets/,4.6,261,星期一: 09:30 – 20:30 | 星期二: 09:30 – 20:30 | 星期三: 09:30 – 20:30 | 星期四: 09:30 – 20:30 | 星期五: 09:30 – 20:30 | 星期六: 休息 | 星期日: 09:30 – 20:30,2,台中市,南屯區,美容
毛手毛腳-毛孩專門店-南屯門市,408台灣台中市南屯區文心南路22號,02 2608 3748,https://www.furkidshop.com.tw/,4.5,27,星期一: 休息 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 休息,2,台中市,南屯區,美容
皮諾諾寵物沙龍,414台灣台中市烏日區自立街48巷,0903 369 547,https://www.instagram.com/pinonodogspa/?hl=zh-tw,5,5,,5,台中市,南屯區,美容
寶葳寵物沙龍,414台灣台中市烏日區三榮路二段181號,04 2338 5611,https://m.facebook.com/baowel1001/,5,33,星期一: 休息 | 星期二: 09:30 – 19:30 | 星期三: 09:30 – 19:30 | 星期四: 09:30 – 19:30 | 星期五: 09:30 – 19:30 | 星期六: 09:30 – 19:30 | 星期日: 09:30 – 19:30,5,台中市,南屯區,美容
A-BO寵物沙龍,408台灣台中市南屯區大墩路3號,,,,,,5,台中市,南屯區,美容
莯思寵物美容,411台灣台中市太平區立文街9號,04 2393 9013,http://line.me/ti/p/@moospet,4.8,27,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,台中市,太平區,美容
芙蘿菈寵物美容spa館,411台灣台中市太平區環太東路221-8號【勤益大利】,0966 879 369,,4.8,21,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 休息,5,台中市,太平區,美容
臻寵寵物美容（Chenmor),411台灣台中市太平區中山路一段200號,0901 284 489,,5,1,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台中市,太平區,美容
寵愛有家 寵物美容工作室 寵物鮮食 零食 (預約制需提前一天預約,411台灣台中市太平區永豐路85巷31號,0939 281 487,,5,4,星期一: 09:00 – 15:00 | 星期二: 09:00 – 15:00 | 星期三: 09:00 – 15:00 | 星期四: 09:00 – 15:00 | 星期五: 09:00 – 15:00 | 星期六: 11:30 – 17:30 | 星期日: 休息,5,台中市,太平區,美容
曖dog寵物造型沙龍,411台灣台中市太平區大源路20之17號,0919 189 141,https://www.facebook.com/profile.php?id=61558716653469&mibextid=uzlsIk,4.7,14,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,太平區,美容
