店名,網站,地址,電話,營業時間,評分,評分數量,城市,區域,接受狗,接受貓,接受小型犬,接受中型犬,接受大型犬,接受兔子,接受倉鼠,接受鳥類,接受爬蟲類,接受其他小動物,支援寵物類型
卡澄寵物美容寵物住宿,https://www.facebook.com/profile.php?id=100090632528155,236台灣新北市土城區福仁街14號1樓,02 8273 3068,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.9,45.0,桃園市,龜山區,False,False,False,False,False,False,False,False,False,False,未明確說明
Dora朵菈寵物旅館,https://www.facebook.com/dora.pets.life,24250台灣新北市新莊區思源路166巷41號,02 2279 9891,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 休息 | 星期日: 11:00 – 21:00,4.9,26.0,桃園市,龜山區,False,False,False,False,False,False,False,False,False,False,未明確說明
享樂 Canine Academy 寵物旅館＆訓練,https://www.xiangleca.com/,326台灣桃園市楊梅區瑞溪路一段113號,,,4.9,18.0,桃園市,楊梅區,False,False,False,False,False,False,False,False,False,False,未明確說明
新北市 板橋 澎澎寵物旅館,https://m.facebook.com/pongpong168/,22052台灣新北市板橋區新生街29巷15弄2號1樓,0926 876 651,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,4.9,374.0,桃園市,龜山區,False,False,False,False,False,False,False,False,False,False,未明確說明
好好寵物旅館,https://instagram.com/haohaopet?utm_medium=copy_link,24251台灣新北市新莊區中央路108號,02 8521 6883,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,4.9,152.0,桃園市,龜山區,False,False,False,False,False,False,False,False,False,False,未明確說明
WSPA寵物旅館,https://www.facebook.com/profile.php?id=100087392181167,100台灣台北市中正区罗斯福路三段139號1F,02 2367 5899,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,4.5,124.0,桃園市,新屋區,False,False,False,False,False,False,False,False,False,False,未明確說明
就甘心Ponpon寵物旅館,https://www.facebook.com/Ponpon.Pet.hotel/,10491台灣台北市中山區新生北路二段60巷16號4樓,02 2568 2751,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5.0,380.0,桃園市,新屋區,False,False,False,False,False,False,False,False,False,False,未明確說明
吃手手寵物精品旅館The Paw Pet Hotel,https://thepaw.com.tw/,100台灣台北市中正區濟南路二段35-1號1樓,02 2322 2020,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,4.9,87.0,桃園市,新屋區,False,False,False,False,False,False,False,False,False,False,未明確說明
GuGu House 寵物旅館,http://guguhouse.com/,10462台灣台北市中山區敬業一路160號,02 8502 1008,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,4.7,70.0,桃園市,新屋區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛毛窩寵物精品旅館,,116台灣台北市文山區景隆街48號,,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,4.6,108.0,桃園市,新屋區,False,False,False,False,False,False,False,False,False,False,未明確說明
茶比寵物旅館 〔 中和寵物住宿 〕,https://www.facebook.com/chubbypethotel?mibextid=LQQJ4d,235台灣新北市中和區景平路559號,02 8245 2232,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,4.9,81.0,桃園市,新屋區,False,False,False,False,False,False,False,False,False,False,未明確說明
Very旺寵物旅館 VW pet hotel,https://lin.ee/IPzXtzT,105台灣台北市松山區八德路二段429號2樓,02 2741 2777,星期一: 08:30 – 20:00 | 星期二: 08:30 – 20:00 | 星期三: 08:30 – 20:00 | 星期四: 08:30 – 20:00 | 星期五: 08:30 – 20:00 | 星期六: 08:30 – 20:00 | 星期日: 08:30 – 20:00,4.4,309.0,桃園市,新屋區,False,False,False,False,False,False,False,False,False,False,未明確說明
洛芙寵物旅館 Loft Dog Hotel,https://m.facebook.com/loftdoghotel/,241台灣新北市三重區吉祥街6號,02 2857 7276,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.5,87.0,桃園市,新屋區,False,False,False,False,False,False,False,False,False,False,未明確說明
逗格寵物旅館DogoHotel,,10491台灣台北市中山區雙城街49巷9-6號1樓,02 2586 7771,星期一: 08:00 – 19:30 | 星期二: 08:00 – 19:30 | 星期三: 08:00 – 19:30 | 星期四: 08:00 – 19:30 | 星期五: 08:00 – 19:30 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,5.0,139.0,桃園市,復興區,False,False,False,False,False,False,False,False,False,False,未明確說明
啪啾寵物旅館Pet-Chi Doggy Hotel,https://www.facebook.com/LovePetChi,234台灣新北市永和區永貞路53號1,02 2928 2951,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,4.8,24.0,桃園市,復興區,False,False,False,False,False,False,False,False,False,False,未明確說明
LIKE 寵物旅館,https://www.facebook.com/share/1BZX9YqZ6h/,247台灣新北市蘆洲區三民路593號1樓,02 8283 2222,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,4.7,77.0,桃園市,復興區,False,False,False,False,False,False,False,False,False,False,未明確說明
Tiere堤柇 寵物住宿/寵物SPA,https://zh-tw.facebook.com/tiere.pethotel/,220台灣新北市板橋區文聖街194號1F,02 2250 1377,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.6,252.0,桃園市,復興區,False,False,False,False,False,False,False,False,False,False,未明確說明
家裡寵物旅館-幼幼館,https://www.facebook.com/homedoghotel195,"1樓, No. 195號長安東路二段中山區台北市台灣 10490",02 2731 9200,"星期一: 10:00 – 12:00, 13:30 – 20:00 | 星期二: 10:00 – 12:00, 13:30 – 20:00 | 星期三: 10:00 – 12:00, 13:30 – 20:00 | 星期四: 10:00 – 12:00, 13:30 – 20:00 | 星期五: 10:00 – 12:00, 13:30 – 20:00 | 星期六: 10:00 – 12:00, 13:30 – 20:00 | 星期日: 10:00 – 12:00, 13:30 – 20:00",4.9,121.0,桃園市,復興區,False,False,False,False,False,False,False,False,False,False,未明確說明
綠棧道寵物旅館沙龍,,811台灣高雄市楠梓區興楠路27號,0909 811 983,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,4.7,113.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
跑跑跳寵物旅館&寵物美容沙龍&高雄寵物旅館&楠梓寵物旅館,https://lin.ee/bELPdiM,811台灣高雄市楠梓區東昌街23號,0912 722 022,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 16:30,4.8,63.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
米特寵物美容旅店（寵物美容/住宿/安親）Meet Pet Grooming Salon & Hotel,https://www.facebook.com/meetahuang/,811台灣高雄市楠梓區惠正街145號,0916 922 982,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5.0,28.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
吉弄寵物沙龍 ( 楠梓寵物美容丨毛孩沙龍丨日托安親丨官方Line預約 ),https://www.facebook.com/profile.php?id=61553121102485&mibextid=ZbWKwL,811台灣高雄市楠梓區大學南路993號,0901 360 283,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5.0,25.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
自遊自宅寵物旅館,https://www.instagram.com/gogo_free2023/,813台灣高雄市左營區文學路655號,0978 730 215,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5.0,33.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
GO Pro寵物旅館-住宿美容,https://www.facebook.com/GO-Pro%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-%E4%BD%8F%E5%AE%BF%E7%BE%8E%E5%AE%B9-1941510372808211/,807台灣高雄市三民區民族一路782-8號,0912 390 822,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,4.7,131.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
Kuma's熊樣寵物旅館,https://www.facebook.com/kuma600/,804台灣高雄市鼓山區明誠三路600號,07 552 8511,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,4.7,122.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
寵の領域 寵物精品美容&寵物旅館,https://www.facebook.com/%E5%AF%B5%E3%81%AE%E9%A0%98%E5%9F%9F-%E5%AF%B5%E7%89%A9%E7%B2%BE%E5%93%81%E7%BE%8E%E5%AE%B9%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-109509297198953/?ref=pages_you_manage,811台灣高雄市楠梓區右昌街807號,07 363 2885,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2.6,9.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
森富寵物生活館/高雄合法寵物美容住宿推薦,,807台灣高雄市三民區明賢街42號,07 350 1217,星期一: 09:30 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,4.6,82.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
Just Love就是愛寵物精品旅館,https://www.facebook.com/JustLovePet/,813023台灣高雄市左營區新庄仔路409號,07 350 5553,星期一: 09:30 – 19:30 | 星期二: 09:30 – 19:30 | 星期三: 09:30 – 19:30 | 星期四: 09:30 – 19:30 | 星期五: 09:30 – 19:30 | 星期六: 09:30 – 19:30 | 星期日: 09:30 – 19:30,4.9,109.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
My Dog 寵物美容．住宿,https://www.facebook.com/mydogpetgrooming2020/,807台灣高雄市三民區民族一路525號,07 350 1623,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,4.9,78.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
露娜寵物旅館,,807台灣高雄市三民區義昌路42號,0910 315 065,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,4.6,81.0,高雄市,楠梓區,False,False,False,False,False,False,False,False,False,False,未明確說明
達菲寵物沙龍·旅館,,813台灣高雄市左營區至真路155號,0968 655 686,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.8,59.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
妮可寵物沙龍&智元寵物美學苑 寵物美容/住宿/教學,,813台灣高雄市左營區崇德路538號,0970 667 197,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,4.8,17.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
豬窩寵物沙龍旅館Piggy,https://www.instagram.com/piggyhouse99518?igsh=MWFueG52eXB2ejZ0bw==&utm_source=qr,807台灣高雄市三民區興昌街26號,0981 878 661,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5.0,71.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
窩牛寵物 ‧ 住宿安親/寵物蛋糕/生活雜貨,https://www.facebook.com/wownewpets/,804台灣高雄市鼓山區瑞豐街134號,07 586 8782,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,4.6,74.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
朵朵萌寵星球/高雄寵物美容/寵物住宿,https://www.facebook.com/profile.php?id=100091938807100,804台灣高雄市鼓山區中華一路289號2樓,0973 805 085,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5.0,26.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
熊大心寵物精品旅館,https://line.me/ti/p/9RLVDqRszC,804台灣高雄市鼓山區鼓山二路110號,07 551 6688,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.4,55.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
No.136寵物美學精品旅店,https://lin.ee/TINspxl,804台灣高雄市鼓山區華豐街71號,0903 682 757,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,4.8,71.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
飛飛寵物旅館(美容/住宿熟客制),https://www.facebook.com/dogcathotel,800台灣高雄市新興區竹圍路6號,,"星期一: 10:00 – 12:00, 13:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 12:00, 13:00 – 19:00 | 星期五: 10:00 – 12:00, 13:00 – 19:00 | 星期六: 10:00 – 12:00, 13:00 – 19:00 | 星期日: 10:00 – 12:00, 13:00 – 19:00",4.7,55.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
轟轟的家寵物美容｜住宿｜安親｜Home+Pet Pet Salon,https://www.facebook.com/homepet2022,802台灣高雄市苓雅區中正一路436號,0929 578 927,星期一: 10:30 – 18:30 | 星期二: 10:30 – 18:30 | 星期三: 10:30 – 18:30 | 星期四: 休息 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,5.0,42.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
澎澎時光寵物美容．寵物住宿 (澎澎TIMES),https://www.facebook.com/BonBonTIMES/,802台灣高雄市苓雅區光華一路311號,07 222 6220,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,4.9,72.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
美露寵物PET/寵物洗澡美容/寵物住宿/寵物旅館,https://www.facebook.com/maludoghouse/,80768台灣高雄市三民區民本街12號,0958 198 921,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 休息 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,4.8,56.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
祝妮皮安寵物住宿、安親、寄養,https://lin.ee/Bnw96Km,802台灣高雄市苓雅區武漢街113-4號,0963 223 711,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5.0,41.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
屹仙居寵物生活館-寵物美容/造型修剪/寵物安親/住宿/長期寄養/到府保姆,https://www.facebook.com/yisianjyu/,830台灣高雄市鳳山區青年路二段135號1樓,07 740 8135,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5.0,34.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
妮蘿毛孩沙龍旅店｜寵物旅館、寵物美容、寵物臨托、寵物玩耍空間,,806台灣高雄市前鎮區文林街43號,0978 829 128,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5.0,37.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
珈寶貝寵物澡堂/住宿,,831台灣高雄市大寮區鳳屏一路185巷2號,,,5.0,4.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
Fun心寵物美容旅館/前鎮寵物住宿/前鎮寵物美容/寵物住宿/寵物美容,https://www.facebook.com/Fun%E5%BF%83%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-%E6%97%85%E9%A4%A8-100789501677559/?modal=admin_todo_tour,806台灣高雄市前鎮區一心一路216號,07 722 1711,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,5.0,45.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
沐容 寵物沙龍SPA/寵物旅館/用品,https://www.facebook.com/murongsalon,807024台灣高雄市三民區北平一街80號,07 322 9687,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.8,24.0,高雄市,左營區,False,False,False,False,False,False,False,False,False,False,未明確說明
杜莉德寵物美容、旅館Dolito寵物美容、旅館/高雄寵物美容/高雄寵物旅館/高雄寵物住宿/高雄寵物友善/苓雅寵物美容/苓雅寵物/苓雅寵物住宿/寵物美容/,,802台灣高雄市苓雅區新光路140巷23號,07 269 2268,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.9,50.0,高雄市,鼓山區,False,False,False,False,False,False,False,False,False,False,未明確說明
沐寵物美容＆旅館《寵物沐浴推薦》鼓山專業寵物美容師｜寵物刷牙｜寵物安親 ｜韓國草本泥,https://www.facebook.com/profile.php?id=100091554767586,804台灣高雄市鼓山區青松街25號,07 531 0018,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5.0,43.0,高雄市,鼓山區,False,False,False,False,False,False,False,False,False,False,未明確說明
高雄小歐精緻旅店 | 寵物民宿 | 近美麗島,https://booking.owlting.com/%E5%B0%8F%E6%AD%90%E7%B2%BE%E7%B7%BB%E6%97%85%E5%BA%97,800台灣高雄市新興區南台路84號,0976 796 818,,4.7,147.0,高雄市,鼓山區,False,False,False,False,False,False,False,False,False,False,未明確說明
Luca寵物旅宿,https://www.instagram.com/luca_petstay/,801台灣高雄市前金區成功一路352號,0916 809 181,星期一: 09:00 – 18:30 | 星期二: 09:00 – 18:30 | 星期三: 休息 | 星期四: 09:00 – 18:30 | 星期五: 09:00 – 18:30 | 星期六: 09:00 – 18:30 | 星期日: 09:00 – 18:30,5.0,16.0,高雄市,鼓山區,False,False,False,False,False,False,False,False,False,False,未明確說明
河畔文旅(非寵物旅館),https://www.facebook.com/%E9%AB%98%E9%9B%84%E6%B2%B3%E7%95%94%E6%96%87%E6%97%85-The-Rivero-Hotel-2151259158536263/,803台灣高雄市鹽埕區府北路50號,07 551 1666,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3.6,616.0,高雄市,鼓山區,False,False,False,False,False,False,False,False,False,False,未明確說明
歐娜Ona寵物美學沙龍⧓ Spa Ⅰ皮毛護理 Ⅰ旅館⧓安親Ⅰ寵物用品Ⅰ寵物接送,,807台灣高雄市三民區覺民路50號,07 380 1069,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,4.4,37.0,高雄市,三民區,False,False,False,False,False,False,False,False,False,False,未明確說明
I Dog寵物旅館,https://www.facebook.com/I-Dog%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-779408782137860/?ref=page_internal,812台灣高雄市小港區桂陽路175巷1弄23號號,07 791 9895,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.6,34.0,高雄市,鼓山區,False,False,False,False,False,False,False,False,False,False,未明確說明
棉花糖寵物旅館,https://www.facebook.com/%E6%A3%89%E8%8A%B1%E7%B3%96%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-329027751091960,843台灣高雄市美濃區光明路169號,0930 435 888,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,4.8,79.0,高雄市,鼓山區,False,False,False,False,False,False,False,False,False,False,未明確說明
心宿烏托邦寵物旅館,,807台灣高雄市三民區北平一街75-1號,,,3.3,35.0,高雄市,三民區,False,False,False,False,False,False,False,False,False,False,未明確說明
BonJour寵物美容·安親,https://lin.ee/bgyokBa,830台灣高雄市鳳山區瑞順街125巷12號,0982 582 825,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,4.6,29.0,高雄市,三民區,False,False,False,False,False,False,False,False,False,False,未明確說明
88寵物沙龍SPA 剪毛 大美容 3公里內接送服務 住宿 安親 牛奶浴 DD肌活S皮毛調理,https://www.facebook.com/88salonsap/,807台灣高雄市三民區大慶街88號,07 392 8100,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 休息 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,4.8,59.0,高雄市,三民區,False,False,False,False,False,False,False,False,False,False,未明確說明
寶貝與我寵物美容旅館-鳳山青年店,https://www.facebook.com/%E5%AF%B6%E8%B2%9D%E8%88%87%E6%88%91%E5%B0%88%E6%A5%AD%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E7%94%9F%E6%B4%BB%E9%A4%A8-469391510093919/?ref=aymt_homepage_panel&eid=ARCqb4KQwcvP0ira1Phhki6yq5b9CHXFZ1Ocs2Hi4FTIrIhz1VMGwU1JNBI5Jta-bnR4vO3Q2zsS11-J,830台灣高雄市鳳山區青年路二段48-3號,07 719 3777,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,3.7,30.0,高雄市,三民區,False,False,False,False,False,False,False,False,False,False,未明確說明
