店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
百分百寵物生活館 寵物美容 (岡燕店) 獸醫師開的寵物店,820台灣高雄市岡山區岡燕路608-1號,07 625 7995,https://www.pet100pa.com/,4.9,1285,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,岡山區
寵物王朝－岡山店,820台灣高雄市岡山區中山北路187號,07 622 7400,https://www.facebook.com/%E5%AF%B5%E7%89%A9%E7%8E%8B%E6%9C%9D-%E5%B2%A1%E5%B1%B1%E5%BA%97-2230490903830693,4.2,183,星期一: 08:00 – 23:00 | 星期二: 08:00 – 23:00 | 星期三: 08:00 – 23:00 | 星期四: 08:00 – 23:00 | 星期五: 08:00 – 23:00 | 星期六: 08:00 – 23:00 | 星期日: 08:00 – 23:00,2,高雄市,岡山區
狗大廚 寵物雞肉乾、手工零食、蛋糕專賣店、可使用台灣pay與iPASS MONEY付款或線上轉帳,820台灣高雄市岡山區白米路96巷5號,0989 391 062,https://shopee.tw/joey516610?smtt=0.5548403-1653069541.9,4.8,78,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,高雄市,岡山區
龜宿寵物園藝器材,820台灣高雄市岡山區竹圍北街132巷13弄10號之5,07 364 6742,https://turtlehouse.com.tw/,4.9,166,,2,高雄市,岡山區
澡時間寵物沙龍,820台灣高雄市岡山區忠誠街219號,07 622 3388,https://www.facebook.com/bathtime2021,5,60,星期一: 10:00 – 17:30 | 星期二: 10:00 – 17:30 | 星期三: 10:00 – 17:30 | 星期四: 10:00 – 17:30 | 星期五: 10:00 – 17:30 | 星期六: 10:00 – 18:30 | 星期日: 休息,2,高雄市,岡山區
毛驢·貓旅 Mlcat Hotel｜貓咖｜貓住宿｜,820台灣高雄市岡山區忠誠街215號,07 622 6030,https://instagram.com/mlcat.hotel2022,4.8,314,星期一: 12:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,高雄市,岡山區
翹尾巴ShowerBar寵物美容•二樓貓房,82061台灣高雄市岡山區大仁北路250-2號,07 622 6669,https://www.instagram.com/ShowerBar_2Fmaofun/,4.5,64,星期一: 10:30 – 18:00 | 星期二: 10:30 – 18:00 | 星期三: 休息 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 10:30 – 18:00,2,高雄市,岡山區
東森寵物 路竹中山店,821台灣高雄市路竹區中山路1205號,07 696 2681,https://www.etipets.com/,4.8,485,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,岡山區
瑪克寵物美容,820台灣高雄市岡山區維新東街20號,07 624 0339,https://zh-tw.facebook.com/%E7%91%AA%E5%85%8B%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9mark-591684144192665/,4.8,61,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,高雄市,岡山區
玩具貓模型店,820台灣高雄市岡山區岡山路199號,0935 052 787,https://class.ruten.com.tw/user/index00.php?c=&m=&o=&p=&s=toyscatchn,4.6,313,星期一: 休息 | 星期二: 11:00 – 22:30 | 星期三: 11:00 – 22:30 | 星期四: 11:00 – 22:30 | 星期五: 11:00 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,高雄市,岡山區
食光杯高雄岡山店-寵物友善pet friendly -義大利麵 燉飯 披薩 茶飲 pasta stewed rice pizza drink,820台灣高雄市岡山區維仁路154-2號,0911 780 760,https://www.facebook.com/%E9%A3%9F%E5%85%89%E6%9D%AF-%E9%AB%98%E9%9B%84%E5%B2%A1%E5%B1%B1%E5%BA%97-115411311600775,4.9,377,"星期一: 11:00 – 14:00, 17:00 – 21:00 | 星期二: 11:00 – 14:00, 17:00 – 21:00 | 星期三: 11:00 – 14:00, 17:00 – 21:00 | 星期四: 11:00 – 14:00, 17:00 – 21:00 | 星期五: 11:00 – 14:00, 17:00 – 21:00 | 星期六: 11:00 – 14:00, 17:00 – 21:00 | 星期日: 11:00 – 14:00, 17:00 – 21:00",2,高雄市,岡山區
Crispyragdoll 亞果布偶貓舍(預約制)|合法貓舍|布偶貓舍|買貓推薦,820台灣高雄市岡山區嘉新東路1巷1號,0932 836 655,https://crispyragdoll.com/aboutus.html,4.5,24,,2,高雄市,岡山區
頭沐寵物美容,820台灣高雄市岡山區嘉新東路65-2號,0958 125 864,https://www.facebook.com/%E9%A0%AD%E6%B2%90%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-102773802173760/,4.9,37,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,高雄市,岡山區
環亞寵物用品,825台灣高雄市橋頭區典昌路36-5號,,,5,2,,5,高雄市,橋頭區
箐彩寵物沙龍,825台灣高雄市橋頭區隆豐路206號,07 612 2278,https://www.facebook.com/salonfordog/,4.6,32,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 11:00 – 19:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,高雄市,橋頭區
寵物部長 寵物住宿(犬貓鼠兔爬寵)/寵物保姆(免費家訪)請先點選網址加入好友1對1服務,825台灣高雄市橋頭區新莊路85-2號,07 611 3213,https://lin.ee/RRXwYiv,,,星期一: 08:00 – 17:00 | 星期二: 08:00 – 19:00 | 星期三: 08:00 – 19:00 | 星期四: 08:00 – 19:00 | 星期五: 08:00 – 17:00 | 星期六: 休息 | 星期日: 10:00 – 19:00,2,高雄市,橋頭區
享沐寵物美容,825台灣高雄市橋頭區隆豐路234號,0983 605 038,,5,27,星期一: 09:30 – 18:00 | 星期二: 09:30 – 18:00 | 星期三: 09:30 – 18:00 | 星期四: 09:30 – 18:00 | 星期五: 09:30 – 18:00 | 星期六: 09:30 – 18:00 | 星期日: 休息,2,高雄市,橋頭區
艾聞貓舍,825台灣高雄市橋頭區橋新三路525號,0912 106 288,https://www.elvincats.com/,3,2,,2,高雄市,橋頭區
寵物百寶箱,825台灣高雄市橋頭區里林西路87號,0908 997 566,,,,,2,高雄市,橋頭區
二毛寵物美容澡堂,825台灣高雄市橋頭區橋南路,,,4.2,5,,2,高雄市,橋頭區
2Floordog 二樓寵物工作室｜預約制｜膚況調理｜專業洗護,825台灣高雄市橋頭區橋都路86號2F,0973 520 930,https://www.facebook.com/2FThedogshower/,5,24,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,高雄市,橋頭區
狗舍,824台灣高雄市燕巢區QCM4+GJ,,,,,,2,高雄市,燕巢區
卡到貓罐頭專賣店,822台灣高雄市阿蓮區中正路28號,07 631 3372,,4.7,20,星期一: 12:00 – 17:00 | 星期二: 12:00 – 17:00 | 星期三: 12:00 – 17:00 | 星期四: 12:00 – 17:00 | 星期五: 12:00 – 17:00 | 星期六: 14:00 – 19:00 | 星期日: 休息,2,高雄市,燕巢區
宇果寵物羽化園區 - 高雄寵物禮儀、寵物火化,824台灣高雄市燕巢區金山路大埔巷,0911 082 263,https://uglow.com.tw/,5,40,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,高雄市,燕巢區
永戌寵物樂園,823台灣高雄市田寮区1號,07 636 1620,https://shop.hocom.tw/h/index?key=fjfav,5,74,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,高雄市,田寮區
建立寵物精品有限公司,718台灣關廟區長榮街,06 555 2105,http://www.jlpet.tw/,4.3,21,星期一: 08:30 – 17:00 | 星期二: 08:30 – 17:00 | 星期三: 08:30 – 17:00 | 星期四: 08:30 – 17:00 | 星期五: 08:30 – 17:00 | 星期六: 休息 | 星期日: 休息,2,高雄市,田寮區
"和鑫寵物用品股份有限公司 HO-SHIN PET GOODS CO., LTD.",718台灣台南市关庙区南雄路一段495巷52號,06 595 9448,,4.9,17,星期一: 08:00 – 17:00 | 星期二: 08:00 – 17:00 | 星期三: 08:00 – 17:00 | 星期四: 08:00 – 17:00 | 星期五: 08:00 – 17:00 | 星期六: 休息 | 星期日: 休息,5,高雄市,田寮區
優朵寵物精緻館,821台灣高雄市路竹區中山路931號,07 696 5292,https://zh-tw.facebook.com/YouDuoPet/,4.6,15,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,高雄市,田寮區
北高雄水族寵物館-永康店,710台灣台南市永康區永大路二段165號,06 205 0946,https://www.facebook.com/NKAC.Yongkang?ref=stream,4.2,823,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,2,高雄市,田寮區
嗯瑪寵物沙龍,821台灣高雄市路竹區中興路274號,07 696 6885,,4.7,13,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 09:00 – 17:00 | 星期四: 10:00 – 18:00 | 星期五: 休息 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,高雄市,田寮區
三六九寵物園,822台灣高雄市阿莲区民生路1121巷235號,07 632 1555,https://zh-tw.facebook.com/369quanShe/,4.5,4,星期一: 11:00 – 17:00 | 星期二: 11:00 – 17:00 | 星期三: 11:00 – 17:00 | 星期四: 11:00 – 17:00 | 星期五: 11:00 – 17:00 | 星期六: 11:00 – 17:00 | 星期日: 11:00 – 17:00,2,高雄市,阿蓮區
毛米 寵物友善擴香,822台灣高雄市阿蓮區民權路120巷22號,0975 669 300,http://maomiforpet.com/,5,6,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,2,高雄市,阿蓮區
噗豆寵物美容,822台灣高雄市阿蓮區中正路722號,07 631 5600,,4.3,4,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,高雄市,阿蓮區
優逗水族用品,822台灣高雄市阿蓮區中路214 號,0916 851 712,,4.4,7,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4,高雄市,阿蓮區
僑美寵物量販專賣店,821台灣高雄市路竹區中山路786號,07 607 3051,https://zh-tw.facebook.com/%E5%83%91%E7%BE%8E%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E9%87%8F%E8%B2%A9-309698995776975/,4.5,31,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 休息,2,高雄市,路竹區
綠穀寵物便利購,829台灣高雄市湖內區中山路一段79-1號,07 693 4910,https://zh-tw.facebook.com/%E7%B6%A0%E7%A9%80%E5%AF%B5%E7%89%A9%E4%BE%BF%E5%88%A9%E8%B3%BC-135447533197338/,4,68,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 休息,2,高雄市,路竹區
真愛狗屋,821台灣高雄市路竹區中興路260號,07 607 5772,,4.6,35,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,2,高雄市,路竹區
蘋果樹鸚鵡精品2館(用品玩具飼料館),829台灣高雄市湖內區忠孝街221號,0955 600 758,https://shopee.tw/appletreebibi,5,1,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 休息,4,高雄市,路竹區
巧喬寵物沙龍,829台灣高雄市湖內區中正路一段36號,0929 040 689,,4.8,18,星期一: 休息 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,2,高雄市,湖內區
毛屋寵物用品Máowū,717台灣台南市仁德區開發二路8號,0988 123 023,https://maowutec.com/,5,96,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 休息 | 星期日: 休息,5,高雄市,湖內區
盈芳貓舍,829台灣高雄市湖內區中山路一段548巷15號,0909 056 607,https://m.facebook.com/qoo123456999/,4.3,43,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,高雄市,湖內區
貓你兔犬 - 牧草零售/批發 (無販售活體動物),717台灣台南市仁德區中正西路576號,06 267 5080,https://catyourabbitdog.com/,4.8,75,星期一: 09:00 – 17:55 | 星期二: 09:00 – 17:55 | 星期三: 09:00 – 17:55 | 星期四: 09:00 – 17:55 | 星期五: 09:00 – 17:55 | 星期六: 09:00 – 17:55 | 星期日: 休息,2,高雄市,湖內區
寶寶寵物生活館,717台灣台南市仁德區二仁路一段40號,0920 046 892,,4.6,40,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 16:00 | 星期四: 休息 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 16:00,2,高雄市,湖內區
迷迷寵物生活館,717台灣台南市仁德區二仁路一段38號,0930 800 932,http://www.memepet2024.com/,5,27,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 18:30,2,高雄市,湖內區
哈皮寵物器材,114台灣台北市內湖區文德路234號,02 2627 0792,,4.7,114,星期一: 12:00 – 23:00 | 星期二: 12:00 – 23:00 | 星期三: 12:00 – 23:00 | 星期四: 12:00 – 23:00 | 星期五: 12:00 – 23:00 | 星期六: 12:00 – 23:00 | 星期日: 12:00 – 22:30,2,高雄市,湖內區
米雪兒招財貓,829001台灣高雄市湖內區湖中路460巷 17 弄88號,0968 576 848,,5,2,星期一: 07:00 – 21:00 | 星期二: 07:00 – 21:00 | 星期三: 07:00 – 21:00 | 星期四: 07:00 – 21:00 | 星期五: 07:00 – 21:00 | 星期六: 07:00 – 21:00 | 星期日: 休息,2,高雄市,湖內區
法鬥家族寵物生活沙龍館,852台灣高雄市茄萣區白砂路43號,,https://zh-tw.facebook.com/%E6%B3%95%E9%AC%A5%E5%AE%B6%E6%97%8F%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-743259385779054/,3.8,13,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,2,高雄市,茄萣區
亮采寵物沙龍,852台灣高雄市茄萣區濱海路三段56號,,,4,5,星期一: 08:00 – 03:30 | 星期二: 08:00 – 15:30 | 星期三: 08:00 – 15:30 | 星期四: 08:00 – 15:30 | 星期五: 08:00 – 15:30 | 星期六: 休息 | 星期日: 休息,2,高雄市,茄萣區
偷摸狗的家犬舍,852台灣高雄市茄萣區新庄巷41弄48號號旁,0978 156 277,,5,4,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,高雄市,茄萣區
真愛寵物用品生活館,701台灣台南市東區崇明路109號,06 269 5687,,4.3,69,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 休息 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,5,高雄市,茄萣區
犬貴族寵物用品(每月20休),704台灣台南市北區臨安路二段309號,06 250 0882,http://www.petsnoble.com.tw/,4.3,2447,星期一: 09:35 – 22:30 | 星期二: 09:35 – 22:30 | 星期三: 09:35 – 22:30 | 星期四: 09:35 – 22:30 | 星期五: 09:35 – 22:30 | 星期六: 09:35 – 22:30 | 星期日: 09:35 – 22:30,5,高雄市,茄萣區
一犬超人寵物用品生活館,701台灣台南市東區大同路二段437號,06 267 1845,https://linktr.ee/superdoggg,4.9,116,星期一: 10:00 – 21:30 | 星期二: 10:00 – 21:30 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 21:30 | 星期五: 10:00 – 21:30 | 星期六: 10:00 – 21:30 | 星期日: 休息,5,高雄市,茄萣區
毛居寵物Spa生活館,702台灣台南市南區萬年五街248號巷1號,06 262 6070,https://www.facebook.com/%E6%AF%9B%E5%B1%85%E5%AF%B5%E7%89%A9Spa%E7%94%9F%E6%B4%BB%E9%A4%A8-107236115174675,4.8,22,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,茄萣區
哈基咪寵物生活館,702台灣台南市南區灣裡路324巷2-1號,0988 776 171,https://www.facebook.com/profile.php?id=61555385655246,,,星期一: 休息 | 星期二: 11:30 – 22:00 | 星期三: 11:30 – 22:00 | 星期四: 11:30 – 22:00 | 星期五: 11:30 – 22:00 | 星期六: 11:30 – 22:00 | 星期日: 11:30 – 22:00,2,高雄市,茄萣區
蕎逸寵物店,702台灣台南市南區明興路53號,06 262 8866,https://www.joypetstore.com.tw/,4.8,586,星期一: 10:00 – 21:30 | 星期二: 10:00 – 21:30 | 星期三: 10:00 – 21:30 | 星期四: 10:00 – 21:30 | 星期五: 10:00 – 21:30 | 星期六: 10:00 – 21:30 | 星期日: 10:00 – 21:30,2,高雄市,茄萣區
超現場寵物時尚精品,710台灣台南市永康區中華西街275號,06 204 0895,https://www.facebook.com/ChaoXianChangChongWuJingPinMeiRong/photos_stream,4.6,2700,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,2,高雄市,茄萣區
Raw Market 肉麻吉 寵物食品精品選物店(正確營業時間請見臉書),700台灣台南市中西區保安路206號,,https://rawmarket.cyberbiz.co/,4.9,34,星期一: 13:00 – 20:00 | 星期二: 13:00 – 20:00 | 星期三: 13:00 – 20:00 | 星期四: 13:00 – 20:00 | 星期五: 13:00 – 20:00 | 星期六: 13:00 – 20:00 | 星期日: 13:00 – 20:00,2,高雄市,茄萣區
東森寵物 台南新興店,702台灣台南市南區新興路509-2號509-3號,06 261 1161,https://www.oscar-pet.com.tw/,4.7,213,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,茄萣區
pet heat 日系寵物時裝精品,702台灣台南市南區德興路22號,06 291 6246,http://www.petheat.com.tw/,4.8,18,星期一: 14:00 – 22:00 | 星期二: 14:00 – 22:00 | 星期三: 14:00 – 22:00 | 星期四: 14:00 – 22:00 | 星期五: 14:00 – 22:00 | 星期六: 14:00 – 22:00 | 星期日: 休息,2,高雄市,茄萣區
好狗運貓狗福利中心-崇明店,701台灣台南市東區崇明路511號,06 267 2728,https://www.facebook.com/gdd004,4.5,473,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,高雄市,茄萣區
貓狗大棧寵物百貨-台南健康店,702台灣台南市南區健康路二段75號,06 292 1888,https://catndog.com.tw/,4.6,140,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,高雄市,茄萣區
寵沐殿PET SHOP－寵物沙龍SPA生活館 |美容|寄宿|周邊商品,708013台灣台南市安平區健康路三段315號1F,06 299 8348,https://www.facebook.com/%E5%AF%B5%E6%B2%90%E6%AE%BF%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8Dspa%E7%94%9F%E6%B4%BB%E9%A4%A8106909555163148,4.7,75,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,茄萣區
星際萌寵精品寵物生活館 ｜台南寵物用品｜台南寵物自助洗｜台南寵物美容 | 倉鼠用品,717台灣台南市仁德區文忠路85號,06 279 5011,https://www.facebook.com/profile.php?id=100094155720814,5,217,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,高雄市,茄萣區
貝果貝果日韓寵物精品旅館 - 附設溫水游泳池,700台灣台南市中西区南门路159號159-1號,06 214 5122,https://www.bagel-bagel.com/,4.4,201,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,高雄市,茄萣區
大象樂園寵物生活館-桃園永安門市,330台灣桃園市桃園區永安路737號,03 301 8886,https://www.facebook.com/epark4569170/,4.5,332,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,高雄市,永安區
寵物樂園,234台灣新北市永和區永貞路147巷1號,02 2925 6651,,4.7,1233,星期一: 休息 | 星期二: 12:00 – 23:50 | 星期三: 12:00 – 23:50 | 星期四: 12:00 – 23:50 | 星期五: 12:00 – 23:50 | 星期六: 12:00 – 23:50 | 星期日: 12:00 – 23:50,2,高雄市,永安區
台灣皇爵專業犬貓舍,826台灣高雄市梓官區信義路256號,07 617 8880,http://www.pet888.com.tw/,4.2,60,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,高雄市,永安區
同星圓貓舍 Concentric Star,826台灣高雄市梓官區港二街26號,,https://www.facebook.com/%E6%B0%B4%E6%99%B6%E8%B2%93%E5%A4%A9%E7%84%B6%E7%9F%B3-102687305732781/,4,4,星期一: 09:00 – 15:00 | 星期二: 09:00 – 15:00 | 星期三: 09:00 – 15:00 | 星期四: 09:00 – 15:00 | 星期五: 09:00 – 15:00 | 星期六: 休息 | 星期日: 休息,2,高雄市,永安區
貓啊MAO AO,826台灣高雄市梓官區漁港二路58號,07 398 5231,https://www.instagram.com/mao.ao_coffee?igsh=aHV0b2d2bzduM2k4,5,48,星期一: 16:00 – 20:00 | 星期二: 16:00 – 20:00 | 星期三: 休息 | 星期四: 16:00 – 20:00 | 星期五: 休息 | 星期六: 13:00 – 20:00 | 星期日: 13:00 – 20:00,2,高雄市,梓官區
藍喵寵物舍,842台灣高雄市旗山區延平一路722-3號,0987 356 868,https://www.blue-meow.com/,5,23,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,高雄市,旗山區
緣真寵物名家,843台灣高雄市美濃區中正路二段71號,07 681 3612,,4.4,43,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,2,高雄市,美濃區
渼濃寵物,843台灣高雄市美濃區民族路74巷2之6號,0968 189 316,,,,星期一: 休息 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 休息 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,2,高雄市,美濃區
棉花糖寵物旅館,843台灣高雄市美濃區光明路169號,0930 435 888,https://www.facebook.com/%E6%A3%89%E8%8A%B1%E7%B3%96%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-329027751091960,4.8,80,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,高雄市,美濃區
高媽媽狗園,843台灣高雄市美濃區25-36號,0980 772 825,https://www.facebook.com/%E9%AB%98%E5%AA%BD%E5%AA%BD%E7%8B%97%E5%9C%92-243373845796360/,4.3,32,,2,高雄市,美濃區
林媽媽狗園,843台灣高雄市美濃區中圳里,0933 836 712,https://www.facebook.com/mamalin1216/,4.1,37,,2,高雄市,美濃區
